"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Time","Time ID","Trade Value"
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Pickled Foods",42001,"Foodstuffs",4,2018,NaN,143507597
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Tomatoes",42002,"Foodstuffs",4,2018,NaN,313688232
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Mushrooms",42003,"Foodstuffs",4,2018,NaN,3243820
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,2018,NaN,1252863315
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Vegetables",42005,"Foodstuffs",4,2018,NaN,524775799
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,2018,NaN,10943206
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Jams",42007,"Foodstuffs",4,2018,NaN,99437816
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,2018,NaN,1714063210
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Fruit Juice",42009,"Foodstuffs",4,2018,NaN,857238913
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,2018,NaN,356864113
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,2018,NaN,103800232
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,2018,NaN,1659533567
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,2018,NaN,493818494
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,2018,NaN,240242693
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,2018,NaN,5121507514
"Beverages, spirits and vinegar",422,"Water",42201,"Foodstuffs",4,2018,NaN,147555014
"Beverages, spirits and vinegar",422,"Flavored Water",42202,"Foodstuffs",4,2018,NaN,1185312748
"Beverages, spirits and vinegar",422,"Beer",42203,"Foodstuffs",4,2018,NaN,661819317
"Beverages, spirits and vinegar",422,"Wine",42204,"Foodstuffs",4,2018,NaN,1387268707
"Beverages, spirits and vinegar",422,"Vermouth",42205,"Foodstuffs",4,2018,NaN,33781194
"Beverages, spirits and vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,2018,NaN,54543253
"Beverages, spirits and vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,2018,NaN,2708507077
"Beverages, spirits and vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,2018,NaN,2222448057
"Beverages, spirits and vinegar",422,"Vinegar",42209,"Foodstuffs",4,2018,NaN,66886701
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,2018,NaN,550256311
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Bran",42302,"Foodstuffs",4,2018,NaN,124194169
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,2018,NaN,3247197153
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,2018,NaN,3992369288
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,2018,NaN,270332
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,2018,NaN,41830921
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,2018,NaN,6101482
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,2018,NaN,66789047
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Food",42309,"Foodstuffs",4,2018,NaN,2997223081
"Tobacco and manufactured tobacco substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,2018,NaN,1041563373
"Tobacco and manufactured tobacco substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,2018,NaN,1107577523
"Tobacco and manufactured tobacco substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,2018,NaN,127432555
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Salt",52501,"Mineral Products",5,2018,NaN,171677683
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Iron Pyrites",52502,"Mineral Products",5,2018,NaN,2952437
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sulphur",52503,"Mineral Products",5,2018,NaN,297610125
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Graphite",52504,"Mineral Products",5,2018,NaN,24080138
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sand",52505,"Mineral Products",5,2018,NaN,519728024
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quartz",52506,"Mineral Products",5,2018,NaN,79654047
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Kaolin",52507,"Mineral Products",5,2018,NaN,576375851
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Clays",52508,"Mineral Products",5,2018,NaN,392626359
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Chalk",52509,"Mineral Products",5,2018,NaN,530123
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Calcium Phosphates",52510,"Mineral Products",5,2018,NaN,885773
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Barium Sulphate",52511,"Mineral Products",5,2018,NaN,15008106
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,2018,NaN,40474210
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Pumice",52513,"Mineral Products",5,2018,NaN,20437445
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Slate",52514,"Mineral Products",5,2018,NaN,1762510
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,2018,NaN,30059639
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Granite",52516,"Mineral Products",5,2018,NaN,27611311
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,2018,NaN,51000975
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Dolomite",52518,"Mineral Products",5,2018,NaN,22105267
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Magnesium Carbonate",52519,"Mineral Products",5,2018,NaN,39755356
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gypsum",52520,"Mineral Products",5,2018,NaN,52265954
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Limestone",52521,"Mineral Products",5,2018,NaN,7726996
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quicklime",52522,"Mineral Products",5,2018,NaN,64070752
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Cement",52523,"Mineral Products",5,2018,NaN,166237350
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Asbestos",52524,"Mineral Products",5,2018,NaN,81077
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Mica",52525,"Mineral Products",5,2018,NaN,9888835
